sides,ring,sector,bigphi,phi,eta,LUT,bit
1,-0,10,56,3,2,0x360,11
-1,-0,10,56,3,1,0x318,42
1,-0,10,56,3,1,0x330,12
,,,,,,,,,,,,,
-1,-0,10,57,4,4,0x402,38
1,-0,10,57,4,4,0x480,29
-1,-0,10,57,4,3,0x406,40
1,-0,10,57,4,3,0x4C0,0
-1,-0,10,57,4,2,0x40C,7
1,-0,10,57,4,2,0x460,1
-1,-0,10,57,4,1,0x418,39
1,-0,10,57,4,1,0x430,6
,,,,,,,,,,,,,
-1,-0,10,58,5,4,0x502,35
1,-0,10,58,5,4,0x580,30
-1,-0,10,58,5,3,0x506,37
1,-0,10,58,5,3,0x5C0,2
-1,-0,10,58,5,2,0x50C,4
1,-0,10,58,5,2,0x560,5
-1,-0,10,58,5,1,0x518,36
1,-0,10,58,5,1,0x530,3
,,,,,,,,,,,,,
-1,-0,11,59,0,4,0x002,50
1,-0,11,59,0,4,0x080,33
-1,-0,11,59,0,3,0x006,52
1,-0,11,59,0,3,0x0C0,16
-1,-0,11,59,0,2,0x00C,23
1,-0,11,59,0,2,0x060,17
-1,-0,11,59,0,1,0x018,51
1,-0,11,59,0,1,0x030,22
,,,,,,,,,,,,,
-1,-0,11,60,1,4,0x102,47
1,-0,11,60,1,4,0x180,34
-1,-0,11,60,1,3,0x106,49
1,-0,11,60,1,3,0x1C0,18
-1,-0,11,60,1,2,0x10C,20
1,-0,11,60,1,2,0x160,21
-1,-0,11,60,1,1,0x118,48
1,-0,11,60,1,1,0x130,19
,,,,,,,,,,,,,
-1,-0,11,61,2,4,0x202,44
1,-0,11,61,2,4,0x280,31
-1,-0,11,61,2,3,0x206,46
1,-0,11,61,2,3,0x2C0,8
-1,-0,11,61,2,2,0x20C,15
1,-0,11,61,2,2,0x260,9
-1,-0,11,61,2,1,0x218,45
1,-0,11,61,2,1,0x230,14
,,,,,,,,,,,,,
-1,-0,11,62,3,4,0x302,41
1,-0,11,62,3,4,0x380,32
-1,-0,11,62,3,3,0x306,43
1,-0,11,62,3,3,0x3C0,10
-1,-0,11,62,3,2,0x30C,13
1,-0,11,62,3,2,0x360,11
-1,-0,11,62,3,1,0x318,42
1,-0,11,62,3,1,0x330,12
,,,,,,,,,,,,,
-1,-0,11,63,4,4,0x402,38
1,-0,11,63,4,4,0x480,29
-1,-0,11,63,4,3,0x406,40
1,-0,11,63,4,3,0x4C0,0
-1,-0,11,63,4,2,0x40C,7
1,-0,11,63,4,2,0x460,1
-1,-0,11,63,4,1,0x418,39
1,-0,11,63,4,1,0x430,6
,,,,,,,,,,,,,
-1,-0,11,64,5,4,0x502,35
1,-0,11,64,5,4,0x580,30
-1,-0,11,64,5,3,0x506,37
1,-0,11,64,5,3,0x5C0,2
-1,-0,11,64,5,2,0x50C,4
1,-0,11,64,5,2,0x560,5
-1,-0,11,64,5,1,0x518,36
1,-0,11,64,5,1,0x530,3
,,,,,,,,,,,,,
-1,-0,12,65,0,4,0x040,34
1,-0,12,65,0,4,0x001,50
-1,-0,12,65,0,3,0x060,18
1,-0,12,65,0,3,0x003,51
-1,-0,12,65,0,2,0x030,23
1,-0,12,65,0,2,0x006,21
-1,-0,12,65,0,1,0x018,22
1,-0,12,65,0,1,0x00C,52
,,,,,,,,,,,,,
-1,-0,12,66,1,4,0x140,33
1,-0,12,66,1,4,0x101,47
-1,-0,12,66,1,3,0x160,16
1,-0,12,66,1,3,0x103,48
-1,-0,12,66,1,2,0x130,17
1,-0,12,66,1,2,0x106,19
-1,-0,12,66,1,1,0x118,20
1,-0,12,66,1,1,0x10C,49
,,,,,,,,,,,,,
-1,-0,12,67,2,4,0x240,32
1,-0,12,67,2,4,0x201,44
-1,-0,12,67,2,3,0x260,10
1,-0,12,67,2,3,0x203,45
-1,-0,12,67,2,2,0x230,15
1,-0,12,67,2,2,0x206,13
-1,-0,12,67,2,1,0x218,14
1,-0,12,67,2,1,0x20C,46
,,,,,,,,,,,,,
-1,-0,12,68,3,4,0x340,31
1,-0,12,68,3,4,0x301,41
-1,-0,12,68,3,3,0x360,8
1,-0,12,68,3,3,0x303,42
-1,-0,12,68,3,2,0x330,9
1,-0,12,68,3,2,0x306,11
-1,-0,12,68,3,1,0x318,12
1,-0,12,68,3,1,0x30C,43
,,,,,,,,,,,,,
-1,-0,12,69,4,4,0x440,30
1,-0,12,69,4,4,0x401,38
-1,-0,12,69,4,3,0x460,2
1,-0,12,69,4,3,0x403,39
-1,-0,12,69,4,2,0x430,7
1,-0,12,69,4,2,0x406,5
-1,-0,12,69,4,1,0x418,6
1,-0,12,69,4,1,0x40C,40
,,,,,,,,,,,,,
-1,-0,12,70,5,4,0x540,29
1,-0,12,70,5,4,0x501,35
-1,-0,12,70,5,3,0x560,0
1,-0,12,70,5,3,0x503,36
-1,-0,12,70,5,2,0x530,1
1,-0,12,70,5,2,0x506,3
-1,-0,12,70,5,1,0x518,4
1,-0,12,70,5,1,0x50C,37
,,,,,,,,,,,,,
1,+0,1,1,0,4,0x040,38
1,+0,1,1,0,4,0x001,41
1,+0,1,1,0,3,0x060,44
1,+0,1,1,0,3,0x003,9
1,+0,1,1,0,2,0x030,12
1,+0,1,1,0,2,0x006,15
1,+0,1,2,0,1,0x018,31
1,+0,1,2,0,1,0x00C,34
,,,,,,,,,,,,,
1,+0,1,2,1,4,0x140,37
1,+0,1,2,1,4,0x101,2
1,+0,1,2,1,3,0x160,5
1,+0,1,2,1,3,0x103,8
1,+0,1,3,1,2,0x130,30
1,+0,1,3,1,2,0x106,33
1,+0,1,3,1,1,0x118,36
1,+0,1,3,1,1,0x10C,1
,,,,,,,,,,,,,
1,+0,1,3,2,4,0x240,4
1,+0,1,3,2,4,0x201,7
1,+0,1,4,2,3,0x260,29
1,+0,1,4,2,3,0x203,32
1,+0,1,4,2,2,0x230,35
1,+0,1,4,2,2,0x206,0
1,+0,1,4,2,1,0x218,3
1,+0,1,4,2,1,0x20C,6
,,,,,,,,,,,,,
1,+0,1,71,3,4,0x340,40
1,+0,1,71,3,4,0x301,43
1,+0,1,71,3,3,0x360,46
1,+0,1,71,3,3,0x303,11
1,+0,1,71,3,2,0x330,14
1,+0,1,71,3,2,0x306,17
1,+0,1,72,3,1,0x318,39
1,+0,1,72,3,1,0x30C,42
,,,,,,,,,,,,,
1,+0,1,72,4,4,0x440,45
1,+0,1,72,4,4,0x401,10
1,+0,1,72,4,3,0x460,13
1,+0,1,72,4,3,0x403,16
1,+0,1,5,4,2,0x430,38
1,+0,1,5,4,2,0x406,41
1,+0,1,5,4,1,0x418,44
1,+0,1,5,4,1,0x40C,9
,,,,,,,,,,,,,
1,+0,1,5,5,4,0x540,12
1,+0,1,5,5,4,0x501,15
1,+0,1,6,5,3,0x560,39
1,+0,1,6,5,3,0x503,42
1,+0,1,6,5,2,0x530,45
1,+0,1,6,5,2,0x506,10
1,+0,1,6,5,1,0x518,13
1,+0,1,6,5,1,0x50C,16
,,,,,,,,,,,,,
1,+0,2,7,0,4,0x002,40
1,+0,2,7,0,4,0x080,43
1,+0,2,7,0,3,0x006,46
1,+0,2,7,0,3,0x0C0,11
1,+0,2,7,0,2,0x00C,14
1,+0,2,7,0,2,0x060,17
1,+0,2,8,0,1,0x018,29
1,+0,2,8,0,1,0x030,32
,,,,,,,,,,,,,
1,+0,2,8,1,4,0x102,35
1,+0,2,8,1,4,0x180,0
1,+0,2,8,1,3,0x106,3
1,+0,2,8,1,3,0x1C0,6
1,+0,2,9,1,2,0x10C,30
1,+0,2,9,1,2,0x160,33
1,+0,2,9,1,1,0x118,36
1,+0,2,9,1,1,0x130,1
,,,,,,,,,,,,,
1,+0,2,9,2,4,0x202,4
1,+0,2,9,2,4,0x280,7
1,+0,2,10,2,3,0x206,31
1,+0,2,10,2,3,0x2C0,34
1,+0,2,10,2,2,0x20C,37
1,+0,2,10,2,2,0x260,2
1,+0,2,10,2,1,0x218,5
1,+0,2,10,2,1,0x230,8
,,,,,,,,,,,,,
1,+0,2,11,3,4,0x302,40
1,+0,2,11,3,4,0x380,43
1,+0,2,11,3,3,0x306,46
1,+0,2,11,3,3,0x3C0,11
1,+0,2,11,3,2,0x30C,14
1,+0,2,11,3,2,0x360,17
1,+0,2,12,3,1,0x318,39
1,+0,2,12,3,1,0x330,42
,,,,,,,,,,,,,
1,+0,2,12,4,4,0x402,45
1,+0,2,12,4,4,0x480,10
1,+0,2,12,4,3,0x406,13
1,+0,2,12,4,3,0x4C0,16
1,+0,2,13,4,2,0x40C,38
1,+0,2,13,4,2,0x460,41
1,+0,2,13,4,1,0x418,44
1,+0,2,13,4,1,0x430,9
,,,,,,,,,,,,,
1,+0,2,13,5,4,0x502,12
1,+0,2,13,5,4,0x580,15
1,+0,2,14,5,3,0x506,31
1,+0,2,14,5,3,0x5C0,34
1,+0,2,14,5,2,0x50C,37
1,+0,2,14,5,2,0x560,2
1,+0,2,14,5,1,0x518,5
1,+0,2,14,5,1,0x530,8
,,,,,,,,,,,,,
1,+0,3,15,0,4,0x002,30
1,+0,3,15,0,4,0x080,33
1,+0,3,15,0,3,0x006,36
1,+0,3,15,0,3,0x0C0,1
1,+0,3,15,0,2,0x00C,4
1,+0,3,15,0,2,0x060,7
1,+0,3,16,0,1,0x018,29
1,+0,3,16,0,1,0x030,32
,,,,,,,,,,,,,
1,+0,3,16,1,4,0x102,35
1,+0,3,16,1,4,0x180,0
1,+0,3,16,1,3,0x106,3
1,+0,3,16,1,3,0x1C0,6
1,+0,3,17,1,2,0x10C,38
1,+0,3,17,1,2,0x160,41
1,+0,3,17,1,1,0x118,44
1,+0,3,17,1,1,0x130,9
,,,,,,,,,,,,,
1,+0,3,17,2,4,0x202,12
1,+0,3,17,2,4,0x280,15
1,+0,3,18,2,3,0x206,39
1,+0,3,18,2,3,0x2C0,42
1,+0,3,18,2,2,0x20C,45
1,+0,3,18,2,2,0x260,10
1,+0,3,18,2,1,0x218,13
1,+0,3,18,2,1,0x230,16
,,,,,,,,,,,,,
1,+0,3,19,3,4,0x302,40
1,+0,3,19,3,4,0x380,43
1,+0,3,19,3,3,0x306,46
1,+0,3,19,3,3,0x3C0,11
1,+0,3,19,3,2,0x30C,14
1,+0,3,19,3,2,0x360,17
1,+0,3,20,3,1,0x318,29
1,+0,3,20,3,1,0x330,32
,,,,,,,,,,,,,
1,+0,3,20,4,4,0x402,35
1,+0,3,20,4,4,0x480,0
1,+0,3,20,4,3,0x406,3
1,+0,3,20,4,3,0x4C0,6
1,+0,3,21,4,2,0x40C,30
1,+0,3,21,4,2,0x460,33
1,+0,3,21,4,1,0x418,36
1,+0,3,21,4,1,0x430,1
,,,,,,,,,,,,,
1,+0,3,21,5,4,0x502,4
1,+0,3,21,5,4,0x580,7
1,+0,3,22,5,3,0x506,31
1,+0,3,22,5,3,0x5C0,34
1,+0,3,22,5,2,0x50C,37
1,+0,3,22,5,2,0x560,2
1,+0,3,22,5,1,0x518,5
1,+0,3,22,5,1,0x530,8
,,,,,,,,,,,,,
1,+0,4,23,0,4,0x040,40
1,+0,4,23,0,4,0x001,43
1,+0,4,23,0,3,0x060,46
1,+0,4,23,0,3,0x003,11
1,+0,4,23,0,2,0x030,14
1,+0,4,23,0,2,0x006,17
1,+0,4,24,0,1,0x018,39
1,+0,4,24,0,1,0x00C,42
,,,,,,,,,,,,,
1,+0,4,24,1,4,0x140,45
1,+0,4,24,1,4,0x101,10
1,+0,4,24,1,3,0x160,13
1,+0,4,24,1,3,0x103,16
1,+0,4,25,1,2,0x130,38
1,+0,4,25,1,2,0x106,41
1,+0,4,25,1,1,0x118,44
1,+0,4,25,1,1,0x10C,9
,,,,,,,,,,,,,
1,+0,4,25,2,4,0x240,12
1,+0,4,25,2,4,0x201,15
1,+0,4,26,2,3,0x260,31
1,+0,4,26,2,3,0x203,34
1,+0,4,26,2,2,0x230,37
1,+0,4,26,2,2,0x206,2
1,+0,4,26,2,1,0x218,5
1,+0,4,26,2,1,0x20C,8
,,,,,,,,,,,,,
1,+0,4,27,3,4,0x340,30
1,+0,4,27,3,4,0x301,33
1,+0,4,27,3,3,0x360,36
1,+0,4,27,3,3,0x303,1
1,+0,4,27,3,2,0x330,4
1,+0,4,27,3,2,0x306,7
1,+0,4,28,3,1,0x318,29
1,+0,4,28,3,1,0x30C,32
,,,,,,,,,,,,,
1,+0,4,28,4,4,0x440,35
1,+0,4,28,4,4,0x401,0
1,+0,4,28,4,3,0x460,3
1,+0,4,28,4,3,0x403,6
1,+0,4,29,4,2,0x430,38
1,+0,4,29,4,2,0x406,41
1,+0,4,29,4,1,0x418,44
1,+0,4,29,4,1,0x40C,9
,,,,,,,,,,,,,
1,+0,4,29,5,4,0x540,12
1,+0,4,29,5,4,0x501,15
1,+0,4,30,5,3,0x560,39
1,+0,4,30,5,3,0x503,42
1,+0,4,30,5,2,0x530,45
1,+0,4,30,5,2,0x506,10
1,+0,4,30,5,1,0x518,13
1,+0,4,30,5,1,0x50C,16
,,,,,,,,,,,,,
1,+0,5,31,0,4,0x040,40
1,+0,5,31,0,4,0x001,43
1,+0,5,31,0,3,0x060,46
1,+0,5,31,0,3,0x003,11
1,+0,5,31,0,2,0x030,14
1,+0,5,31,0,2,0x006,17
1,+0,5,32,0,1,0x018,29
1,+0,5,32,0,1,0x00C,32
,,,,,,,,,,,,,
1,+0,5,32,1,4,0x140,35
1,+0,5,32,1,4,0x101,0
1,+0,5,32,1,3,0x160,3
1,+0,5,32,1,3,0x103,6
1,+0,5,33,1,2,0x130,30
1,+0,5,33,1,2,0x106,33
1,+0,5,33,1,1,0x118,36
1,+0,5,33,1,1,0x10C,1
,,,,,,,,,,,,,
1,+0,5,33,2,4,0x240,4
1,+0,5,33,2,4,0x201,7
1,+0,5,34,2,3,0x260,31
1,+0,5,34,2,3,0x203,34
1,+0,5,34,2,2,0x230,37
1,+0,5,34,2,2,0x206,2
1,+0,5,34,2,1,0x218,5
1,+0,5,34,2,1,0x20C,8
,,,,,,,,,,,,,
1,+0,5,35,3,4,0x340,40
1,+0,5,35,3,4,0x301,43
1,+0,5,35,3,3,0x360,46
1,+0,5,35,3,3,0x303,11
1,+0,5,35,3,2,0x330,14
1,+0,5,35,3,2,0x306,17
1,+0,5,36,3,1,0x318,39
1,+0,5,36,3,1,0x30C,42
,,,,,,,,,,,,,
1,+0,5,36,4,4,0x440,45
1,+0,5,36,4,4,0x401,10
1,+0,5,36,4,3,0x460,13
1,+0,5,36,4,3,0x403,16
1,+0,5,37,4,2,0x430,38
1,+0,5,37,4,2,0x406,41
1,+0,5,37,4,1,0x418,44
1,+0,5,37,4,1,0x40C,9
,,,,,,,,,,,,,
1,+0,5,37,5,4,0x540,12
1,+0,5,37,5,4,0x501,15
1,+0,5,38,5,3,0x560,31
1,+0,5,38,5,3,0x503,34
1,+0,5,38,5,2,0x530,37
1,+0,5,38,5,2,0x506,2
1,+0,5,38,5,1,0x518,5
1,+0,5,38,5,1,0x50C,8
,,,,,,,,,,,,,
1,+0,6,39,0,4,0x002,30
1,+0,6,39,0,4,0x080,33
1,+0,6,39,0,3,0x006,36
1,+0,6,39,0,3,0x0C0,1
1,+0,6,39,0,2,0x00C,4
1,+0,6,39,0,2,0x060,7
1,+0,6,40,0,1,0x018,29
1,+0,6,40,0,1,0x030,32
,,,,,,,,,,,,,
1,+0,6,40,1,4,0x102,35
1,+0,6,40,1,4,0x180,0
1,+0,6,40,1,3,0x106,3
1,+0,6,40,1,3,0x1C0,6
1,+0,6,41,1,2,0x10C,38
1,+0,6,41,1,2,0x160,41
1,+0,6,41,1,1,0x118,44
1,+0,6,41,1,1,0x130,9
,,,,,,,,,,,,,
1,+0,6,41,2,4,0x202,12
1,+0,6,41,2,4,0x280,15
1,+0,6,42,2,3,0x206,39
1,+0,6,42,2,3,0x2C0,42
1,+0,6,42,2,2,0x20C,45
1,+0,6,42,2,2,0x260,10
1,+0,6,42,2,1,0x218,13
1,+0,6,42,2,1,0x230,16
,,,,,,,,,,,,,
1,+0,6,43,3,4,0x302,40
1,+0,6,43,3,4,0x380,43
1,+0,6,43,3,3,0x306,46
1,+0,6,43,3,3,0x3C0,11
1,+0,6,43,3,2,0x30C,14
1,+0,6,43,3,2,0x360,17
1,+0,6,44,3,1,0x318,29
1,+0,6,44,3,1,0x330,32
,,,,,,,,,,,,,
1,+0,6,44,4,4,0x402,35
1,+0,6,44,4,4,0x480,0
1,+0,6,44,4,3,0x406,3
1,+0,6,44,4,3,0x4C0,6
1,+0,6,45,4,2,0x40C,30
1,+0,6,45,4,2,0x460,33
1,+0,6,45,4,1,0x418,36
1,+0,6,45,4,1,0x430,1
,,,,,,,,,,,,,
1,+0,6,45,5,4,0x502,4
1,+0,6,45,5,4,0x580,7
1,+0,6,46,5,3,0x506,31
1,+0,6,46,5,3,0x5C0,34
1,+0,6,46,5,2,0x50C,37
1,+0,6,46,5,2,0x560,2
1,+0,6,46,5,1,0x518,5
1,+0,6,46,5,1,0x530,8
,,,,,,,,,,,,,
1,+0,7,47,0,4,0x002,40
1,+0,7,47,0,4,0x080,43
1,+0,7,47,0,3,0x006,46
1,+0,7,47,0,3,0x0C0,11
1,+0,7,47,0,2,0x00C,14
1,+0,7,47,0,2,0x060,17
1,+0,7,48,0,1,0x018,39
1,+0,7,48,0,1,0x030,42
,,,,,,,,,,,,,
1,+0,7,48,1,4,0x102,45
1,+0,7,48,1,4,0x180,10
1,+0,7,48,1,3,0x106,13
1,+0,7,48,1,3,0x1C0,16
1,+0,7,49,1,2,0x10C,38
1,+0,7,49,1,2,0x160,41
1,+0,7,49,1,1,0x118,44
1,+0,7,49,1,1,0x130,9
,,,,,,,,,,,,,
1,+0,7,49,2,4,0x202,12
1,+0,7,49,2,4,0x280,15
1,+0,7,50,2,3,0x206,31
1,+0,7,50,2,3,0x2C0,34
1,+0,7,50,2,2,0x20C,37
1,+0,7,50,2,2,0x260,2
1,+0,7,50,2,1,0x218,5
1,+0,7,50,2,1,0x230,8
,,,,,,,,,,,,,
1,+0,7,51,3,4,0x302,30
1,+0,7,51,3,4,0x380,33
1,+0,7,51,3,3,0x306,36
1,+0,7,51,3,3,0x3C0,1
1,+0,7,51,3,2,0x30C,4
1,+0,7,51,3,2,0x360,7
1,+0,7,52,3,1,0x318,29
1,+0,7,52,3,1,0x330,32
,,,,,,,,,,,,,
1,+0,7,52,4,4,0x402,35
1,+0,7,52,4,4,0x480,0
1,+0,7,52,4,3,0x406,3
1,+0,7,52,4,3,0x4C0,6
1,+0,7,53,4,2,0x40C,38
1,+0,7,53,4,2,0x460,41
1,+0,7,53,4,1,0x418,44
1,+0,7,53,4,1,0x430,9
,,,,,,,,,,,,,
1,+0,7,53,5,4,0x502,12
1,+0,7,53,5,4,0x580,15
1,+0,7,54,5,3,0x506,39
1,+0,7,54,5,3,0x5C0,42
1,+0,7,54,5,2,0x50C,45
1,+0,7,54,5,2,0x560,10
1,+0,7,54,5,1,0x518,13
1,+0,7,54,5,1,0x530,16
,,,,,,,,,,,,,
1,+0,8,55,0,4,0x040,40
1,+0,8,55,0,4,0x001,43
1,+0,8,55,0,3,0x060,46
1,+0,8,55,0,3,0x003,11
1,+0,8,55,0,2,0x030,14
1,+0,8,55,0,2,0x006,17
1,+0,8,56,0,1,0x018,29
1,+0,8,56,0,1,0x00C,32
,,,,,,,,,,,,,
1,+0,8,56,1,4,0x140,35
1,+0,8,56,1,4,0x101,0
1,+0,8,56,1,3,0x160,3
1,+0,8,56,1,3,0x103,6
1,+0,8,57,1,2,0x130,30
1,+0,8,57,1,2,0x106,33
1,+0,8,57,1,1,0x118,36
1,+0,8,57,1,1,0x10C,1
,,,,,,,,,,,,,
1,+0,8,57,2,4,0x240,4
1,+0,8,57,2,4,0x201,7
1,+0,8,58,2,3,0x260,31
1,+0,8,58,2,3,0x203,34
1,+0,8,58,2,2,0x230,37
1,+0,8,58,2,2,0x206,2
1,+0,8,58,2,1,0x218,5
1,+0,8,58,2,1,0x20C,8
,,,,,,,,,,,,,
1,+0,8,59,3,4,0x340,40
1,+0,8,59,3,4,0x301,43
1,+0,8,59,3,3,0x360,46
1,+0,8,59,3,3,0x303,11
1,+0,8,59,3,2,0x330,14
1,+0,8,59,3,2,0x306,17
1,+0,8,60,3,1,0x318,39
1,+0,8,60,3,1,0x30C,42
,,,,,,,,,,,,,
1,+0,8,60,4,4,0x440,45
1,+0,8,60,4,4,0x401,10
1,+0,8,60,4,3,0x460,13
1,+0,8,60,4,3,0x403,16
1,+0,8,61,4,2,0x430,38
1,+0,8,61,4,2,0x406,41
1,+0,8,61,4,1,0x418,44
1,+0,8,61,4,1,0x40C,9
,,,,,,,,,,,,,
1,+0,8,61,5,4,0x540,12
1,+0,8,61,5,4,0x501,15
1,+0,8,62,5,3,0x560,31
1,+0,8,62,5,3,0x503,34
1,+0,8,62,5,2,0x530,37
1,+0,8,62,5,2,0x506,2
1,+0,8,62,5,1,0x518,5
1,+0,8,62,5,1,0x50C,8
,,,,,,,,,,,,,
1,+0,9,63,0,4,0x040,30
1,+0,9,63,0,4,0x001,33
1,+0,9,63,0,3,0x060,36
1,+0,9,63,0,3,0x003,1
1,+0,9,63,0,2,0x030,4
1,+0,9,63,0,2,0x006,7
1,+0,9,64,0,1,0x018,29
1,+0,9,64,0,1,0x00C,32
,,,,,,,,,,,,,
1,+0,9,64,1,4,0x140,35
1,+0,9,64,1,4,0x101,0
1,+0,9,64,1,3,0x160,3
1,+0,9,64,1,3,0x103,6
1,+0,9,65,1,2,0x130,38
1,+0,9,65,1,2,0x106,41
1,+0,9,65,1,1,0x118,44
1,+0,9,65,1,1,0x10C,9
,,,,,,,,,,,,,
1,+0,9,65,2,4,0x240,12
1,+0,9,65,2,4,0x201,15
1,+0,9,66,2,3,0x260,39
1,+0,9,66,2,3,0x203,42
1,+0,9,66,2,2,0x230,45
1,+0,9,66,2,2,0x206,10
1,+0,9,66,2,1,0x218,13
1,+0,9,66,2,1,0x20C,16
,,,,,,,,,,,,,
1,+0,9,67,3,4,0x340,40
1,+0,9,67,3,4,0x301,43
1,+0,9,67,3,3,0x360,46
1,+0,9,67,3,3,0x303,11
1,+0,9,67,3,2,0x330,14
1,+0,9,67,3,2,0x306,17
1,+0,9,68,3,1,0x318,29
1,+0,9,68,3,1,0x30C,32
,,,,,,,,,,,,,
1,+0,9,68,4,4,0x440,35
1,+0,9,68,4,4,0x401,0
1,+0,9,68,4,3,0x460,3
1,+0,9,68,4,3,0x403,6
1,+0,9,69,4,2,0x430,30
1,+0,9,69,4,2,0x406,33
1,+0,9,69,4,1,0x418,36
1,+0,9,69,4,1,0x40C,1
,,,,,,,,,,,,,
1,+0,9,69,5,4,0x540,4
1,+0,9,69,5,4,0x501,7
1,+0,9,70,5,3,0x560,31
1,+0,9,70,5,3,0x503,34
1,+0,9,70,5,2,0x530,37
1,+0,9,70,5,2,0x506,2
1,+0,9,70,5,1,0x518,5
1,+0,9,70,5,1,0x50C,8
,,,,,,,,,,,,,
1,+0,10,1,0,4,0x002,29
1,+0,10,1,0,4,0x080,32
1,+0,10,1,0,3,0x006,35
1,+0,10,1,0,3,0x0C0,38
1,+0,10,1,0,2,0x00C,41
1,+0,10,2,0,2,0x060,2
1,+0,10,2,0,1,0x018,5
1,+0,10,2,0,1,0x030,8
,,,,,,,,,,,,,
1,+0,10,2,1,4,0x102,11
1,+0,10,2,1,4,0x180,14
1,+0,10,3,1,3,0x106,1
1,+0,10,3,1,3,0x1C0,4
1,+0,10,3,1,2,0x10C,7
1,+0,10,3,1,2,0x160,10
1,+0,10,3,1,1,0x118,13
1,+0,10,4,1,1,0x130,0
,,,,,,,,,,,,,
1,+0,10,4,2,4,0x202,3
1,+0,10,4,2,4,0x280,6
1,+0,10,4,2,3,0x206,9
1,+0,10,4,2,3,0x2C0,12
1,+0,10,71,2,2,0x20C,31
1,+0,10,71,2,2,0x260,34
1,+0,10,71,2,1,0x218,37
1,+0,10,71,2,1,0x230,40
,,,,,,,,,,,,,
1,+0,10,71,3,4,0x302,43
1,+0,10,72,3,4,0x380,30
1,+0,10,72,3,3,0x306,33
1,+0,10,72,3,3,0x3C0,36
1,+0,10,72,3,2,0x30C,39
1,+0,10,72,3,2,0x360,42
1,+0,10,5,3,1,0x318,29
1,+0,10,5,3,1,0x330,32
,,,,,,,,,,,,,
1,+0,10,5,4,4,0x402,35
1,+0,10,5,4,4,0x480,38
1,+0,10,5,4,3,0x406,41
1,+0,10,6,4,3,0x4C0,30
1,+0,10,6,4,2,0x40C,33
1,+0,10,6,4,2,0x460,36
1,+0,10,6,4,1,0x418,39
1,+0,10,6,4,1,0x430,42
,,,,,,,,,,,,,
1,+0,10,7,5,4,0x502,31
1,+0,10,7,5,4,0x580,34
1,+0,10,7,5,3,0x506,37
1,+0,10,7,5,3,0x5C0,40
1,+0,10,7,5,2,0x50C,43
1,+0,10,8,5,2,0x560,0
1,+0,10,8,5,1,0x518,3
1,+0,10,8,5,1,0x530,6
,,,,,,,,,,,,,
1,+0,11,8,0,4,0x002,9
1,+0,11,8,0,4,0x080,12
1,+0,11,9,0,3,0x006,1
1,+0,11,9,0,3,0x0C0,4
1,+0,11,9,0,2,0x00C,7
1,+0,11,9,0,2,0x060,10
1,+0,11,9,0,1,0x018,13
1,+0,11,10,0,1,0x030,2
,,,,,,,,,,,,,
1,+0,11,10,1,4,0x102,5
1,+0,11,10,1,4,0x180,8
1,+0,11,10,1,3,0x106,11
1,+0,11,10,1,3,0x1C0,14
1,+0,11,11,1,2,0x10C,31
1,+0,11,11,1,2,0x160,34
1,+0,11,11,1,1,0x118,37
1,+0,11,11,1,1,0x130,40
,,,,,,,,,,,,,
1,+0,11,11,2,4,0x202,43
1,+0,11,12,2,4,0x280,30
1,+0,11,12,2,3,0x206,33
1,+0,11,12,2,3,0x2C0,36
1,+0,11,12,2,2,0x20C,39
1,+0,11,12,2,2,0x260,42
1,+0,11,13,2,1,0x218,29
1,+0,11,13,2,1,0x230,32
,,,,,,,,,,,,,
1,+0,11,13,3,4,0x302,35
1,+0,11,13,3,4,0x380,38
1,+0,11,13,3,3,0x306,41
1,+0,11,14,3,3,0x3C0,2
1,+0,11,14,3,2,0x30C,5
1,+0,11,14,3,2,0x360,8
1,+0,11,14,3,1,0x318,11
1,+0,11,14,3,1,0x330,14
,,,,,,,,,,,,,
1,+0,11,15,4,4,0x402,1
1,+0,11,15,4,4,0x480,4
1,+0,11,15,4,3,0x406,7
1,+0,11,15,4,3,0x4C0,10
1,+0,11,15,4,2,0x40C,13
1,+0,11,16,4,2,0x460,0
1,+0,11,16,4,1,0x418,3
1,+0,11,16,4,1,0x430,6
,,,,,,,,,,,,,
1,+0,11,16,5,4,0x502,9
1,+0,11,16,5,4,0x580,12
1,+0,11,17,5,3,0x506,29
1,+0,11,17,5,3,0x5C0,32
1,+0,11,17,5,2,0x50C,35
1,+0,11,17,5,2,0x560,38
1,+0,11,17,5,1,0x518,41
1,+0,11,18,5,1,0x530,30
,,,,,,,,,,,,,
1,+0,12,18,0,4,0x040,33
1,+0,12,18,0,4,0x001,36
1,+0,12,18,0,3,0x060,39
1,+0,12,18,0,3,0x003,42
1,+0,12,19,0,2,0x030,31
1,+0,12,19,0,2,0x006,34
1,+0,12,19,0,1,0x018,37
1,+0,12,19,0,1,0x00C,40
,,,,,,,,,,,,,
1,+0,12,19,1,4,0x140,43
1,+0,12,20,1,4,0x101,0
1,+0,12,20,1,3,0x160,3
1,+0,12,20,1,3,0x103,6
1,+0,12,20,1,2,0x130,9
1,+0,12,20,1,2,0x106,12
1,+0,12,21,1,1,0x118,1
1,+0,12,21,1,1,0x10C,4
,,,,,,,,,,,,,
1,+0,12,21,2,4,0x240,7
1,+0,12,21,2,4,0x201,10
1,+0,12,21,2,3,0x260,13
